"","::1","DESKTOP-0GKAS4U","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0","http://localhost/alipata/payment-method","","","","","","Fri 05th Jun,2020 09:11 am"
"","::1","DESKTOP-0GKAS4U","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0","http://localhost/alipata/payment-method","","","","","","Fri 05th Jun,2020 09:12 am"
"","::1","DESKTOP-0GKAS4U","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0","http://localhost/alipata/payment-method","","","","","","Fri 05th Jun,2020 09:13 am"
"","::1","DESKTOP-0GKAS4U","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0","http://localhost/alipata/payment-method","","","","","","Fri 05th Jun,2020 09:14 am"
"","::1","DESKTOP-0GKAS4U","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0","http://localhost/alipata/payment-method","","","","","","Fri 05th Jun,2020 09:24 am"
"","::1","DESKTOP-0GKAS4U","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0","http://localhost/alipata/payment-method","","","","","","Fri 05th Jun,2020 09:25 am"
"","::1","DESKTOP-0GKAS4U","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0","http://localhost/alipata/payment-method","","","","","","Fri 05th Jun,2020 09:27 am"
